Depto;año;Nombre - Indice;Posición;Puntaje;Grupo
VALLE DEL CAUCA;2019;Producción de conocimiento y tecnología;7;38,26115753;3
ATLÁNTICO;2019;Producción de conocimiento y tecnología;5;43,81952455;3
ARAUCA;2019;Producción de conocimiento y tecnología;29;3,353981247;5
CASANARE;2019;Producción de conocimiento y tecnología;22;7,894766387;5
PUTUMAYO;2019;Producción de conocimiento y tecnología;28;4,490688122;5
SAN ANDRES Y PROVIDENCIA;2019;Producción de conocimiento y tecnología;8;36,03693872;3
AMAZONAS;2019;Producción de conocimiento y tecnología;23;7,289420923;5
GUAINÍA;2019;Producción de conocimiento y tecnología;27;4,916156138;5
GUAVIARE;2019;Producción de conocimiento y tecnología;31;2,038969285;5
VICHADA;2019;Producción de conocimiento y tecnología;30;2,296420997;5
BOGOTÁ & CUNDINAMARCA;2019;Resultados;1;72,53906006;1
BOLÍVAR;2019;Resultados;11;25,4700006;3
BOYACÁ;2019;Resultados;13;20,86081177;4
CALDAS;2019;Resultados;8;34,82858646;2
CAQUETÁ;2019;Resultados;24;8,400567703;5
CAUCA;2019;Resultados;10;25,63781594;3
CESAR;2019;Resultados;18;10,51231517;5
CÓRDOBA;2019;Resultados;22;9,390602965;5
CHOCÓ;2019;Resultados;26;4,826781741;5
HUILA;2019;Resultados;16;15,64291674;4
LA GUAJIRA;2019;Resultados;28;4,075386391;5
MAGDALENA;2019;Resultados;17;10,57102982;5
ANTIOQUIA;2019;Resultados;2;62,25874705;2
META;2019;Resultados;14;18,21676677;4
NARIÑO;2019;Resultados;20;10,0839436;5
NORTE DE SANTANDER;2019;Resultados;12;22,80590676;3
QUINDÍO;2019;Resultados;9;30,18226761;3
RISARALDA;2019;Resultados;3;48,63758427;2
SANTANDER;2019;Resultados;4;46,36628776;2
SUCRE;2019;Resultados;21;9,680749104;5
TOLIMA;2019;Resultados;15;16,07010366;4
VALLE DEL CAUCA;2019;Resultados;7;35,64294315;2
ATLÁNTICO;2019;Resultados;5;39,52018726;2
ARAUCA;2019;Resultados;25;5,567397571;5
CASANARE;2019;Resultados;23;8,515402057;5
PUTUMAYO;2019;Resultados;29;3,665131654;5
SAN ANDRES Y PROVIDENCIA;2019;Resultados;6;37,23338744;2
AMAZONAS;2019;Resultados;19;10,3259377;5
GUAINÍA;2019;Resultados;27;4,611329137;5
GUAVIARE;2019;Resultados;30;1,746868444;5
VICHADA;2019;Resultados;31;1,478229425;5
BOGOTÁ & CUNDINAMARCA;2019;Sofisticación de mercado;3;75,58143779;1
BOLÍVAR;2019;Sofisticación de mercado;6;51,79653061;2
BOYACÁ;2019;Sofisticación de mercado;11;36,99002792;3
CALDAS;2019;Sofisticación de mercado;5;53,58704138;2
CAQUETÁ;2019;Sofisticación de mercado;22;19,65014773;4
CAUCA;2019;Sofisticación de mercado;10;41,33057137;3
CESAR;2019;Sofisticación de mercado;21;20,72004536;4
CÓRDOBA;2019;Sofisticación de mercado;16;28,06229206;4
CHOCÓ;2019;Sofisticación de mercado;25;12,88733816;5
HUILA;2019;Sofisticación de mercado;18;25,38210012;4
LA GUAJIRA;2019;Sofisticación de mercado;26;12,37987663;5
MAGDALENA;2019;Sofisticación de mercado;14;31,43191511;3
ANTIOQUIA;2019;Sofisticación de mercado;2;77,04459947;1
META;2019;Sofisticación de mercado;15;28,69317671;4
NARIÑO;2019;Sofisticación de mercado;17;25,85165839;4
NORTE DE SANTANDER;2019;Sofisticación de mercado;13;34,49001278;3
QUINDÍO;2019;Sofisticación de mercado;12;36,59169457;3
RISARALDA;2019;Sofisticación de mercado;9;43,82115449;3
SANTANDER;2019;Sofisticación de mercado;7;46,95196517;2
SUCRE;2019;Sofisticación de mercado;20;22,44547798;4
TOLIMA;2019;Sofisticación de mercado;8;44,4542529;3
VALLE DEL CAUCA;2019;Sofisticación de mercado;4;69,45940458;1
ATLÁNTICO;2019;Sofisticación de mercado;1;83,4568065;1
ARAUCA;2019;Sofisticación de mercado;27;12,35683633;5
CASANARE;2019;Sofisticación de mercado;23;18,2782315;4
PUTUMAYO;2019;Sofisticación de mercado;28;12,31621579;5
SAN ANDRES Y PROVIDENCIA;2019;Sofisticación de mercado;19;24,66317487;4
AMAZONAS;2019;Sofisticación de mercado;30;8,539816634;5
GUAINÍA;2019;Sofisticación de mercado;29;11,73056097;5
GUAVIARE;2019;Sofisticación de mercado;24;12,94630435;5
VICHADA;2019;Sofisticación de mercado;31;5,573353146;5
BOGOTÁ & CUNDINAMARCA;2019;Sofisticación de negocios;1;63,25486736;1
BOLÍVAR;2019;Sofisticación de negocios;8;36,37367784;2
BOYACÁ;2019;Sofisticación de negocios;10;26,49092365;4
CALDAS;2019;Sofisticación de negocios;7;37,63425757;2
CAQUETÁ;2019;Sofisticación de negocios;20;15,82661167;4
CAUCA;2019;Sofisticación de negocios;16;22,43679303;4
CESAR;2019;Sofisticación de negocios;18;17,31487336;4
CÓRDOBA;2019;Sofisticación de negocios;19;17,13048475;4
CHOCÓ;2019;Sofisticación de negocios;25;10,48847955;5
HUILA;2019;Sofisticación de negocios;14;24,44209276;4
LA GUAJIRA;2019;Sofisticación de negocios;30;3,090154249;5
MAGDALENA;2019;Sofisticación de negocios;15;23,96502369;4
ANTIOQUIA;2019;Sofisticación de negocios;2;61,79310541;1
META;2019;Sofisticación de negocios;13;24,49475861;4
NARIÑO;2019;Sofisticación de negocios;22;12,03354457;5
NORTE DE SANTANDER;2019;Sofisticación de negocios;12;25,82331005;4
QUINDÍO;2019;Sofisticación de negocios;9;30,19673906;3
RISARALDA;2019;Sofisticación de negocios;5;38,73447673;2
SANTANDER;2019;Sofisticación de negocios;3;49,32439125;2
SUCRE;2019;Sofisticación de negocios;17;20,87576001;4
TOLIMA;2019;Sofisticación de negocios;11;26,30428607;4
VALLE DEL CAUCA;2019;Sofisticación de negocios;6;37,77184948;2
ATLÁNTICO;2019;Sofisticación de negocios;4;45,6509019;2
ARAUCA;2019;Sofisticación de negocios;24;11,1574274;5
CASANARE;2019;Sofisticación de negocios;27;10,20906148;5
PUTUMAYO;2019;Sofisticación de negocios;26;10,22563177;5
SAN ANDRES Y PROVIDENCIA;2019;Sofisticación de negocios;23;11,19387207;5
AMAZONAS;2019;Sofisticación de negocios;28;7,858043926;5
GUAINÍA;2019;Sofisticación de negocios;29;4,44974346;5
GUAVIARE;2019;Sofisticación de negocios;21;14,80147728;5
VICHADA;2019;Sofisticación de negocios;31;2,843198256;5
BOGOTÁ & CUNDINAMARCA;2019;Facilidad para obtener crédito (0-100);1;100;1
BOLÍVAR;2019;Facilidad para obtener crédito (0-100);4;50,50967452;2
BOYACÁ;2019;Facilidad para obtener crédito (0-100);14;32,95657816;3
CALDAS;2019;Facilidad para obtener crédito (0-100);11;37,74076368;3
CAQUETÁ;2019;Facilidad para obtener crédito (0-100);16;28,72099634;3
CAUCA;2019;Facilidad para obtener crédito (0-100);18;25,57832688;3
CESAR;2019;Facilidad para obtener crédito (0-100);25;14,97021528;4
CÓRDOBA;2019;Facilidad para obtener crédito (0-100);27;12,03490562;4
CHOCÓ;2019;Facilidad para obtener crédito (0-100);26;13,66379805;4
HUILA;2019;Facilidad para obtener crédito (0-100);15;28,75865523;3
LA GUAJIRA;2019;Facilidad para obtener crédito (0-100);30;3,579124605;5
MAGDALENA;2019;Facilidad para obtener crédito (0-100);19;24,69173605;3
ANTIOQUIA;2019;Facilidad para obtener crédito (0-100);10;40,5814738;3
META;2019;Facilidad para obtener crédito (0-100);8;45,35872695;2
NARIÑO;2019;Facilidad para obtener crédito (0-100);23;17,61519503;4
NORTE DE SANTANDER;2019;Facilidad para obtener crédito (0-100);17;26,8779429;3
QUINDÍO;2019;Facilidad para obtener crédito (0-100);12;36,70398873;3
RISARALDA;2019;Facilidad para obtener crédito (0-100);7;46,57141946;2
SANTANDER;2019;Facilidad para obtener crédito (0-100);9;44,77845901;2
SUCRE;2019;Facilidad para obtener crédito (0-100);21;21,65412655;4
TOLIMA;2019;Facilidad para obtener crédito (0-100);13;34,68806722;3
VALLE DEL CAUCA;2019;Facilidad para obtener crédito (0-100);3;52,78429799;2
ATLÁNTICO;2019;Facilidad para obtener crédito (0-100);2;55,50775536;2
ARAUCA;2019;Facilidad para obtener crédito (0-100);22;20,9396324;4
CASANARE;2019;Facilidad para obtener crédito (0-100);6;47,846839;2
PUTUMAYO;2019;Facilidad para obtener crédito (0-100);28;10,38463145;4
SAN ANDRES Y PROVIDENCIA;2019;Facilidad para obtener crédito (0-100);5;47,94067607;2
AMAZONAS;2019;Facilidad para obtener crédito (0-100);29;6,911788467;5
GUAINÍA;2019;Facilidad para obtener crédito (0-100);31;0;5
GUAVIARE;2019;Facilidad para obtener crédito (0-100);20;24,06479303;3
VICHADA;2019;Facilidad para obtener crédito (0-100);24;17,54703843;4
BOGOTÁ & CUNDINAMARCA;2019;Crédito doméstico (porcentaje del PIB);1;100;1
BOLÍVAR;2019;Crédito doméstico (porcentaje del PIB);16;33,31546294;3
BOYACÁ;2019;Crédito doméstico (porcentaje del PIB);21;20,76444603;4
CALDAS;2019;Crédito doméstico (porcentaje del PIB);7;47,83014392;2
CAQUETÁ;2019;Crédito doméstico (porcentaje del PIB);11;45,10309316;3
CAUCA;2019;Crédito doméstico (porcentaje del PIB);24;14,81692313;4
CESAR;2019;Crédito doméstico (porcentaje del PIB);22;19,3128673;4
CÓRDOBA;2019;Crédito doméstico (porcentaje del PIB);17;32,72009794;3
CHOCÓ;2019;Crédito doméstico (porcentaje del PIB);25;13,8598871;4
HUILA;2019;Crédito doméstico (porcentaje del PIB);10;46,62019146;2
LA GUAJIRA;2019;Crédito doméstico (porcentaje del PIB);30;5,024829991;5
MAGDALENA;2019;Crédito doméstico (porcentaje del PIB);12;43,72960896;3
ANTIOQUIA;2019;Crédito doméstico (porcentaje del PIB);2;95,44038058;1
META;2019;Crédito doméstico (porcentaje del PIB);26;13,79482932;4
NARIÑO;2019;Crédito doméstico (porcentaje del PIB);13;42,88595144;3
NORTE DE SANTANDER;2019;Crédito doméstico (porcentaje del PIB);8;46,90870347;2
QUINDÍO;2019;Crédito doméstico (porcentaje del PIB);6;56,89295902;2
RISARALDA;2019;Crédito doméstico (porcentaje del PIB);5;64,58660739;2
SANTANDER;2019;Crédito doméstico (porcentaje del PIB);14;36,5448109;3
SUCRE;2019;Crédito doméstico (porcentaje del PIB);19;26,58574496;3
TOLIMA;2019;Crédito doméstico (porcentaje del PIB);9;46,80881216;2
VALLE DEL CAUCA;2019;Crédito doméstico (porcentaje del PIB);4;67,07738594;2
ATLÁNTICO;2019;Crédito doméstico (porcentaje del PIB);3;93,8406522;1
ARAUCA;2019;Crédito doméstico (porcentaje del PIB);27;10,94702881;4
CASANARE;2019;Crédito doméstico (porcentaje del PIB);28;8,280644417;4
PUTUMAYO;2019;Crédito doméstico (porcentaje del PIB);23;17,09302462;4
SAN ANDRES Y PROVIDENCIA;2019;Crédito doméstico (porcentaje del PIB);15;35,5275205;3
AMAZONAS;2019;Crédito doméstico (porcentaje del PIB);18;29,44409182;3
GUAINÍA;2019;Crédito doméstico (porcentaje del PIB);31;0;5
GUAVIARE;2019;Crédito doméstico (porcentaje del PIB);20;25,70728882;3
VICHADA;2019;Crédito doméstico (porcentaje del PIB);29;7,648952936;4
BOGOTÁ & CUNDINAMARCA;2019;Crédito para innovar (porcentaje del PIB);5;57,54792084;2
BOLÍVAR;2019;Crédito para innovar (porcentaje del PIB);9;42,12340272;2
BOYACÁ;2019;Crédito para innovar (porcentaje del PIB);18;3,286219226;5
CALDAS;2019;Crédito para innovar (porcentaje del PIB);3;82,35229434;1
CAQUETÁ;2019;Crédito para innovar (porcentaje del PIB);20;0;5
CAUCA;2019;Crédito para innovar (porcentaje del PIB);15;7,573393859;4
CESAR;2019;Crédito para innovar (porcentaje del PIB);13;10,14837843;4
CÓRDOBA;2019;Crédito para innovar (porcentaje del PIB);10;19,14572245;3
CHOCÓ;2019;Crédito para innovar (porcentaje del PIB);20;0;5
HUILA;2019;Crédito para innovar (porcentaje del PIB);17;6,142957274;4
LA GUAJIRA;2019;Crédito para innovar (porcentaje del PIB);20;0;5
MAGDALENA;2019;Crédito para innovar (porcentaje del PIB);20;0;5
ANTIOQUIA;2019;Crédito para innovar (porcentaje del PIB);2;84,13988387;1
META;2019;Crédito para innovar (porcentaje del PIB);6;52,21797397;2
NARIÑO;2019;Crédito para innovar (porcentaje del PIB);20;0;5
NORTE DE SANTANDER;2019;Crédito para innovar (porcentaje del PIB);12;10,55808457;4
QUINDÍO;2019;Crédito para innovar (porcentaje del PIB);4;67,82149477;2
RISARALDA;2019;Crédito para innovar (porcentaje del PIB);11;16,26106612;4
SANTANDER;2019;Crédito para innovar (porcentaje del PIB);16;7,191281622;4
SUCRE;2019;Crédito para innovar (porcentaje del PIB);8;42,76416502;2
TOLIMA;2019;Crédito para innovar (porcentaje del PIB);1;100;1
VALLE DEL CAUCA;2019;Crédito para innovar (porcentaje del PIB);7;49,78493765;2
ATLÁNTICO;2019;Crédito para innovar (porcentaje del PIB);1;100;1
ARAUCA;2019;Crédito para innovar (porcentaje del PIB);19;1,088714089;5
CASANARE;2019;Crédito para innovar (porcentaje del PIB);20;0;5
PUTUMAYO;2019;Crédito para innovar (porcentaje del PIB);20;0;5
SAN ANDRES Y PROVIDENCIA;2019;Crédito para innovar (porcentaje del PIB);20;0;5
AMAZONAS;2019;Crédito para innovar (porcentaje del PIB);20;0;5
GUAINÍA;2019;Crédito para innovar (porcentaje del PIB);14;10,09933859;4
GUAVIARE;2019;Crédito para innovar (porcentaje del PIB);20;0;5
VICHADA;2019;Crédito para innovar (porcentaje del PIB);20;0;5
BOGOTÁ & CUNDINAMARCA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);5;3,31E-10;5
BOLÍVAR;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
BOYACÁ;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
CALDAS;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
CAQUETÁ;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
CAUCA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
CESAR;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
CÓRDOBA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
CHOCÓ;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
HUILA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
LA GUAJIRA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
MAGDALENA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
ANTIOQUIA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);1;100;1
META;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
NARIÑO;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
NORTE DE SANTANDER;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
QUINDÍO;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
RISARALDA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
SANTANDER;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);4;0,261180892;5
SUCRE;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
TOLIMA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);3;0,547180973;5
VALLE DEL CAUCA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);2;80,23063192;1
ATLÁNTICO;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);1;100;1
ARAUCA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
CASANARE;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
PUTUMAYO;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
SAN ANDRES Y PROVIDENCIA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
AMAZONAS;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
GUAINÍA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
GUAVIARE;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
VICHADA;2019;Capitalización bursátil de las empresas con sede principal en el departamento (porcentaje del PIB);6;0;5
BOGOTÁ & CUNDINAMARCA;2019;Inversión privada en capital fijo en la industria (porcentaje del PIB);3;87,37192985;1
BOLÍVAR;2019;Inversión privada en capital fijo en la industria (porcentaje del PIB);2;96,44236141;1
BOYACÁ;2019;Inversión privada en capital fijo en la industria (porcentaje del PIB);1;100;1
CALDAS;2019;Inversión privada en capital fijo en la industria (porcentaje del PIB);7;69,05780853;2
CAQUETÁ;2019;Inversión privada en capital fijo en la industria (porcentaje del PIB);23;0;5
CAUCA;2019;Inversión privada en capital fijo en la industria (porcentaje del PIB);6;79,12599271;1
CESAR;2019;Inversión privada en capital fijo en la industria (porcentaje del PIB);16;17,54373298;4
CÓRDOBA;2019;Inversión privada en capital fijo en la industria (porcentaje del PIB);10;34,06381197;3
CHOCÓ;2019;Inversión privada en capital fijo en la industria (porcentaje del PIB);23;0;5
HUILA;2019;Inversión privada en capital fijo en la industria (porcentaje del PIB);18;9,918065621;5
LA GUAJIRA;2019;Inversión privada en capital fijo en la industria (porcentaje del PIB);23;0;5
